Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,SMA_50,trends,prev_trend,flags
2016-02-22,24.077499389648438,24.225000381469727,23.979999542236328,24.219999313354492,22.599817276000977,137123200,22.323342514038085,,down,down,same
2016-02-23,24.100000381469727,24.125,23.637500762939453,23.672500610351562,22.08894157409668,127770400,22.274198722839355,,down,down,same
2016-02-24,23.4950008392334,24.094999313354492,23.329999923706055,24.024999618530273,22.417861938476562,145022800,22.235120487213134,,down,down,same
2016-02-25,24.012500762939453,24.190000534057617,23.8125,24.190000534057617,22.571828842163086,110330800,22.279958248138428,,down,down,same
2016-02-26,24.299999237060547,24.5049991607666,24.145000457763672,24.227500915527344,22.60681915283203,115964400,22.31877326965332,,down,down,same
2016-02-29,24.21500015258789,24.5575008392334,24.162500381469727,24.172500610351562,22.555503845214844,140865200,22.31731958389282,,down,down,same
2016-03-01,24.412500381469727,25.1924991607666,24.354999542236328,25.13249969482422,23.45128059387207,201628400,22.371211528778076,,down,down,same
2016-03-02,25.127500534057617,25.22249984741211,24.90999984741211,25.1875,23.502601623535156,132678400,22.450291061401366,,down,down,same
2016-03-03,25.145000457763672,25.427499771118164,25.112499237060547,25.375,23.677560806274414,147822800,22.51642475128174,,down,down,same
2016-03-04,25.592500686645508,25.9375,25.342500686645508,25.752500534057617,24.02980613708496,184220400,22.591189861297607,,down,down,same
2016-03-07,25.59749984741211,25.707500457763672,25.239999771118164,25.467500686645508,23.76387596130371,143315600,22.682751178741455,,down,down,same
2016-03-08,25.19499969482422,25.440000534057617,25.100000381469727,25.25749969482422,23.567920684814453,126247600,22.752967357635498,,down,down,same
2016-03-09,25.327499389648438,25.395000457763672,25.0674991607666,25.280000686645508,23.58891487121582,108806800,22.824466514587403,,down,down,same
2016-03-10,25.352500915527344,25.559999465942383,25.037500381469727,25.292499542236328,23.60057830810547,134054400,22.904947090148926,,down,down,same
2016-03-11,25.559999465942383,25.56999969482422,25.375,25.565000534057617,23.854848861694336,109632800,23.004789543151855,,down,down,same
2016-03-14,25.477500915527344,25.727500915527344,25.44499969482422,25.6299991607666,23.91550064086914,100304400,23.104282093048095,,down,down,same
2016-03-15,25.989999771118164,26.295000076293945,25.962499618530273,26.145000457763672,24.39605140686035,160270800,23.196892833709718,22.832055282592773,up,down,change
2016-03-16,26.15250015258789,26.577499389648438,26.147499084472656,26.49250030517578,24.720304489135742,153214000,23.288453674316408,22.83760063171387,up,up,same
2016-03-17,26.3799991607666,26.61750030517578,26.239999771118164,26.450000762939453,24.680644989013672,137682800,23.399726581573486,22.854603271484375,up,up,same
2016-03-18,26.584999084472656,26.625,26.297500610351562,26.479999542236328,24.708641052246094,176820800,23.51496515274048,22.881492881774903,up,up,same
2016-03-21,26.482500076293945,26.912500381469727,26.28499984741211,26.477500915527344,24.706308364868164,142010800,23.620289707183836,22.928057403564452,up,up,same
2016-03-22,26.3125,26.822500228881836,26.302499771118164,26.68000030517578,24.895261764526367,129777600,23.76060571670532,22.976034469604492,up,up,same
2016-03-23,26.6200008392334,26.767499923706055,26.475000381469727,26.532499313354492,24.757627487182617,102814000,23.877593994140625,23.013973503112794,up,up,same
2016-03-24,26.36750030517578,26.5625,26.22249984741211,26.417499542236328,24.65032196044922,104532000,23.98151865005493,23.043130645751955,up,up,same
2016-03-28,26.5,26.547500610351562,26.264999389648438,26.297500610351562,24.538349151611328,77645600,24.078095149993896,23.081974067687987,up,up,same
2016-03-29,26.22249984741211,26.947500228881836,26.219999313354492,26.920000076293945,25.11920928955078,124760400,24.206280422210693,23.12255084991455,up,up,same
2016-03-30,27.162500381469727,27.604999542236328,27.149999618530273,27.389999389648438,25.55776596069336,182404400,24.311604690551757,23.18298900604248,up,up,same
2016-03-31,27.43000030517578,27.475000381469727,27.219999313354492,27.247499465942383,25.4247989654541,103553600,24.407714557647704,23.242948799133302,up,up,same
2016-04-01,27.19499969482422,27.5,27.049999237060547,27.497499465942383,25.65807342529297,103496000,24.506740188598634,23.306970863342286,up,up,same
2016-04-04,27.604999542236328,28.047500610351562,27.5674991607666,27.780000686645508,25.921674728393555,149424800,24.601333618164062,23.37853874206543,up,up,same
2016-04-05,27.377500534057617,27.6825008392334,27.354999542236328,27.452499389648438,25.616086959838867,106314800,24.69394416809082,23.420236282348633,up,up,same
2016-04-06,27.5575008392334,27.7450008392334,27.299999237060547,27.739999771118164,25.884349822998047,105616400,24.809765625,23.47648693084717,up,up,same
2016-04-07,27.487499237060547,27.604999542236328,27.030000686645508,27.135000228881836,25.319826126098633,127207600,24.89631118774414,23.518894920349123,up,up,same
2016-04-08,27.227500915527344,27.4424991607666,27.042499542236328,27.165000915527344,25.34781837463379,94326800,24.983673191070558,23.592349815368653,up,up,same
2016-04-11,27.24250030517578,27.65250015258789,27.207500457763672,27.2549991607666,25.431795120239258,117630000,25.062520503997803,23.664375343322753,up,up,same
2016-04-12,27.334999084472656,27.625,27.165000915527344,27.610000610351562,25.763046264648438,108929200,25.15489778518677,23.727944717407226,up,up,same
2016-04-13,27.700000762939453,28.084999084472656,27.700000762939453,28.010000228881836,26.13629150390625,133029200,25.241909790039063,23.80320171356201,up,up,same
2016-04-14,27.905000686645508,28.09749984741211,27.832500457763672,28.024999618530273,26.150287628173828,101895600,25.313408946990968,23.8877872467041,up,up,same
2016-04-15,28.02750015258789,28.075000762939453,27.4325008392334,27.462499618530273,25.625417709350586,187756000,25.36064758300781,23.953197860717772,up,up,same
2016-04-18,27.22249984741211,27.237499237060547,26.735000610351562,26.8700008392334,25.072551727294922,243286000,25.378843116760255,24.00395881652832,up,up,same
2016-04-19,26.969999313354492,27.0,26.5575008392334,26.727500915527344,24.939584732055664,129539600,25.390506935119628,24.0640975189209,up,up,same
2016-04-20,26.65999984741211,27.022499084472656,26.514999389648438,26.782499313354492,24.990907669067383,122444000,25.39528923034668,24.120643730163575,up,up,same
2016-04-21,26.732500076293945,26.732500076293945,26.3799991607666,26.49250030517578,24.720304489135742,126210000,25.393423080444336,24.171871185302734,up,up,same
2016-04-22,26.252500534057617,26.6200008392334,26.155000686645508,26.420000076293945,24.652652740478516,134732400,25.3935396194458,24.225104904174806,up,up,same
2016-04-25,26.25,26.412500381469727,26.127500534057617,26.270000457763672,24.512693405151367,112126400,25.392256832122804,24.278198776245116,up,up,same
2016-04-26,25.977500915527344,26.325000762939453,25.977500915527344,26.087499618530273,24.342395782470703,224064800,25.353416156768798,24.326533699035643,up,up,same
2016-04-27,24.0,24.677499771118164,23.920000076293945,24.454999923706055,22.819101333618164,458408400,25.21648292541504,24.33203899383545,up,up,same
2016-04-28,24.40250015258789,24.469999313354492,23.5625,23.707500457763672,22.121606826782227,328970800,25.051323318481444,24.316689376831054,up,up,same
2016-04-29,23.497499465942383,23.68000030517578,23.127500534057617,23.434999465942383,21.867334365844727,274126000,24.861786365509033,24.304932327270507,up,up,same
2016-05-02,23.49250030517578,23.520000457763672,23.100000381469727,23.40999984741211,21.844005584716797,192640400,24.657902908325195,24.29373504638672,up,up,same
2016-05-03,23.549999237060547,23.934999465942383,23.420000076293945,23.795000076293945,22.203250885009766,227325200,24.48726110458374,24.285803718566896,up,up,same
2016-05-04,23.799999237060547,23.975000381469727,23.454999923706055,23.547500610351562,21.972309112548828,164102000,24.29165906906128,24.28347106933594,up,up,same
2016-05-05,23.5,23.517499923706055,23.170000076293945,23.309999465942383,21.88312530517578,143562000,24.119824028015138,24.27277633666992,down,up,change
2016-05-06,23.342500686645508,23.362499237060547,22.962499618530273,23.18000030517578,21.761085510253906,174799600,23.940487384796143,24.256561470031738,down,down,same
2016-05-09,23.25,23.4424991607666,23.147499084472656,23.197500228881836,21.777507781982422,131745600,23.757773017883302,24.239975242614747,down,down,same
2016-05-10,23.332500457763672,23.392499923706055,23.02750015258789,23.354999542236328,21.925369262695312,134747200,23.565889167785645,24.227372550964354,down,down,same
2016-05-11,23.3700008392334,23.392499923706055,23.114999771118164,23.127500534057617,21.711790084838867,114876400,23.344664096832275,24.192582740783692,down,down,same
2016-05-12,23.18000030517578,23.19499969482422,22.36750030517578,22.584999084472656,21.202499389648438,305258800,23.097274684906004,24.146580696105957,down,down,same
2016-05-13,22.5,22.917499542236328,22.5,22.6299991607666,21.244749069213867,177571200,22.87824125289917,24.097924461364745,down,down,same
2016-05-16,23.09749984741211,23.59749984741211,22.912500381469727,23.469999313354492,22.033329010009766,245039200,22.72628011703491,24.05799491882324,down,down,same
2016-05-17,23.637500762939453,23.674999237060547,23.252500534057617,23.372499465942383,21.941797256469727,187667600,22.576390743255615,24.021553344726563,down,down,same
2016-05-18,23.540000915527344,23.802499771118164,23.47249984741211,23.639999389648438,22.192920684814453,168249600,22.436491394042967,23.994053344726563,down,down,same
2016-05-19,23.65999984741211,23.65999984741211,23.392499923706055,23.549999237060547,22.108427047729492,121768400,22.305897521972657,23.964443588256835,down,down,same
2016-05-20,23.65999984741211,23.857500076293945,23.6299991607666,23.80500030517578,22.347820281982422,128104000,22.19065589904785,23.939388427734375,down,down,same
2016-05-23,23.967500686645508,24.297500610351562,23.917499542236328,24.107500076293945,22.631807327270508,152074400,22.09661159515381,23.9149275970459,down,down,same
2016-05-24,24.30500030517578,24.522499084472656,24.209999084472656,24.475000381469727,22.9768123626709,140560800,22.028332424163818,23.896153831481932,down,down,same
2016-05-25,24.667499542236328,24.934999465942383,24.52750015258789,24.905000686645508,23.3804874420166,152675200,22.05640172958374,23.87584255218506,down,down,same
2016-05-26,24.920000076293945,25.1825008392334,24.65999984741211,25.102500915527344,23.565898895263672,225324800,22.128616333007812,23.852754440307617,down,down,same
2016-05-27,24.860000610351562,25.11750030517578,24.8125,25.087499618530273,23.551815032958984,145364800,22.212840366363526,23.830177841186522,down,down,same
2016-05-31,24.899999618530273,25.100000381469727,24.704999923706055,24.96500015258789,23.436817169189453,169228800,22.292480945587158,23.80474136352539,down,down,same
2016-06-01,24.7549991607666,24.885000228881836,24.582500457763672,24.614999771118164,23.108234405517578,116693200,22.337730121612548,23.77277988433838,down,down,same
2016-06-02,24.399999618530273,24.459999084472656,24.157499313354492,24.43000030517578,22.934566497802734,160766400,22.385842990875243,23.733565979003906,down,down,same
2016-06-03,24.447500228881836,24.5674991607666,24.362499237060547,24.479999542236328,22.981502532958984,114019600,22.440761852264405,23.698043479919434,down,down,same
2016-06-06,24.497499465942383,25.47249984741211,24.387500762939453,24.657499313354492,23.14813804626465,93170000,22.510114479064942,23.66799980163574,down,down,same
2016-06-07,24.8125,24.967500686645508,24.739999771118164,24.75749969482422,23.242015838623047,89638000,22.583339881896972,23.642073135375977,down,down,same
2016-06-08,24.7549991607666,24.889999389648438,24.670000076293945,24.735000610351562,23.22089195251465,83392400,22.648116016387938,23.604106788635253,down,down,same
2016-06-09,24.625,24.997499465942383,24.614999771118164,24.912500381469727,23.387529373168945,106405600,22.731902980804442,23.560702056884764,down,down,same
2016-06-10,24.63249969482422,24.837499618530273,24.6200008392334,24.707500457763672,23.19508171081543,126851600,22.831532096862794,23.516107711791992,down,down,same
2016-06-13,24.672500610351562,24.780000686645508,24.274999618530273,24.334999084472656,22.845378875732422,152082000,22.91156358718872,23.45985382080078,down,down,same
2016-06-14,24.329999923706055,24.6200008392334,24.1875,24.364999771118164,22.8735408782959,127727600,22.953574180603027,23.398891143798828,down,down,same
2016-06-15,24.454999923706055,24.602500915527344,24.25749969482422,24.28499984741211,22.79844093322754,117780800,22.99640636444092,23.3425382232666,down,down,same
2016-06-16,24.112499237060547,24.4375,24.017499923706055,24.387500762939453,22.894670486450195,125307200,23.031493854522704,23.282744636535643,down,down,same
2016-06-17,24.155000686645508,24.162500381469727,23.825000762939453,23.832500457763672,22.37363624572754,244032800,23.044754314422608,23.223820838928223,down,down,same
2016-06-20,24.0,24.142499923706055,23.75749969482422,23.774999618530273,22.31966209411621,137647600,23.043346405029297,23.163257713317872,down,down,same
2016-06-21,23.735000610351562,24.087499618530273,23.670000076293945,23.977500915527344,22.509761810302734,142185600,23.03724412918091,23.10481704711914,down,down,same
2016-06-22,24.0625,24.22249984741211,23.837499618530273,23.887500762939453,22.425273895263672,116876400,23.009667205810548,23.038061599731446,down,down,same
2016-06-23,23.985000610351562,24.072500228881836,23.8125,24.024999618530273,22.55435562133789,128960800,22.96836061477661,22.966422882080078,up,down,change
2016-06-24,23.227500915527344,23.665000915527344,23.162500381469727,23.350000381469727,21.920677185058594,301245600,22.886099529266357,22.881830673217774,up,up,same
2016-06-27,23.25,23.262500762939453,22.875,23.010000228881836,21.601484298706055,181958400,22.78858299255371,22.801352005004883,down,up,change
2016-06-28,23.225000381469727,23.415000915527344,23.03499984741211,23.397499084472656,21.965269088745117,161779600,22.715005588531493,22.739206352233886,down,down,same
2016-06-29,23.49250030517578,23.637500762939453,23.407499313354492,23.600000381469727,22.15536880493164,146124000,22.6673623085022,22.683522033691407,down,down,same
2016-06-30,23.610000610351562,23.9424991607666,23.575000762939453,23.899999618530273,22.437009811401367,143345600,22.64248447418213,22.632444076538086,up,down,change
2016-07-01,23.872499465942383,24.11750030517578,23.832500457763672,23.97249984741211,22.505069732666016,104106000,22.61866283416748,22.58813938140869,up,up,same
2016-07-05,23.84749984741211,23.850000381469727,23.614999771118164,23.747499465942383,22.29384422302246,110820800,22.57594814300537,22.54096321105957,up,up,same
2016-07-06,23.649999618530273,23.915000915527344,23.592500686645508,23.88249969482422,22.42057991027832,123796400,22.534876346588135,22.499120941162108,up,up,same
2016-07-07,23.924999237060547,24.125,23.905000686645508,23.985000610351562,22.51680564880371,100558400,22.49967203140259,22.46260913848877,up,up,same
2016-07-08,24.122499465942383,24.22249984741211,24.012500762939453,24.170000076293945,22.690481185913086,115648400,22.464819622039794,22.46003673553467,up,up,same
2016-07-11,24.1875,24.412500381469727,24.1825008392334,24.2450008392334,22.76089096069336,95179600,22.443110084533693,22.47282241821289,down,up,change
2016-07-12,24.292499542236328,24.424999237060547,24.280000686645508,24.354999542236328,22.864160537719727,96670000,22.444049167633057,22.49275894165039,down,down,same
2016-07-13,24.352500915527344,24.417499542236328,24.209999084472656,24.217500686645508,22.735071182250977,103568800,22.43712568283081,22.510580253601074,down,down,same
2016-07-14,24.34749984741211,24.747499465942383,24.329999923706055,24.697500228881836,23.185693740844727,155676000,22.45648832321167,22.530229110717773,down,down,same
2016-07-15,24.729999542236328,24.825000762939453,24.625,24.69499969482422,23.1833438873291,120548000,22.470921993255615,22.55444980621338,down,down,same
2016-07-18,24.674999237060547,25.032499313354492,24.649999618530273,24.957500457763672,23.429779052734375,145975600,22.523729133605958,22.585382881164552,down,down,same
2016-07-19,24.889999389648438,25.0,24.834999084472656,24.967500686645508,23.439165115356445,95119600,22.57970428466797,22.618944473266602,down,down,same
2016-07-20,25.0,25.114999771118164,24.934999465942383,24.989999771118164,23.460289001464844,105104000,22.627230644226074,22.65260009765625,down,down,same
2016-07-21,24.957500457763672,25.25,24.782499313354492,24.857500076293945,23.335901260375977,130808000,22.67276201248169,22.680810737609864,down,down,same
2016-07-22,24.815000534057617,24.825000762939453,24.577499389648438,24.665000915527344,23.155181884765625,113254800,22.702803325653075,22.7096785736084,down,down,same
2016-07-25,24.5625,24.709999084472656,24.229999542236328,24.334999084472656,22.845378875732422,161531600,22.749038410186767,22.74253616333008,up,down,change
2016-07-26,24.204999923706055,24.49250030517578,24.104999542236328,24.167499542236328,22.688135147094727,224959200,22.8033709526062,22.771403884887697,up,up,same
2016-07-27,26.0674991607666,26.087499618530273,25.6875,25.737499237060547,24.162023544311523,369379200,22.91320867538452,22.81397777557373,up,up,same
2016-07-28,25.707500457763672,26.112499237060547,25.704999923706055,26.084999084472656,24.488248825073242,159479200,23.029852676391602,22.8649068069458,up,up,same
2016-07-29,26.047500610351562,26.137500762939453,25.920000076293945,26.052499771118164,24.457744598388672,110934800,23.130889415740967,22.910203285217285,up,up,same
2016-08-01,26.102500915527344,26.537500381469727,26.102500915527344,26.512500762939453,24.889585494995117,152671600,23.250115203857423,22.9658264541626,up,up,same
2016-08-02,26.512500762939453,26.517499923706055,26.0,26.1200008392334,24.521116256713867,135266400,23.361478805541992,23.009292373657228,up,up,same
2016-08-03,26.202499389648438,26.459999084472656,26.1924991607666,26.447500228881836,24.828569412231445,120810400,23.48187828063965,23.053227615356445,up,up,same
2016-08-04,26.395000457763672,26.5,26.31999969482422,26.467500686645508,24.98194694519043,109634800,23.605135345458983,23.093330307006838,up,up,same
2016-08-05,26.5674991607666,26.912500381469727,26.545000076293945,26.8700008392334,25.361852645874023,162213600,23.73870391845703,23.132957611083985,up,up,same
2016-08-08,26.8799991607666,27.092500686645508,26.790000915527344,27.092500686645508,25.57186508178711,112148800,23.879252624511718,23.173076934814453,up,up,same
2016-08-09,27.0575008392334,27.235000610351562,27.002500534057617,27.202499389648438,25.67569351196289,105260800,24.019829273223877,23.215554504394532,up,up,same
2016-08-10,27.177499771118164,27.225000381469727,26.940000534057617,27.0,25.484561920166016,96034000,24.15730381011963,23.256509399414064,up,up,same
2016-08-11,27.1299991607666,27.232500076293945,26.962499618530273,26.982500076293945,25.46803855895996,109938000,24.271421051025392,23.30370548248291,up,up,same
2016-08-12,26.94499969482422,27.110000610351562,26.94499969482422,27.045000076293945,25.52703285217285,74641600,24.388605499267577,23.35555480957031,up,up,same
2016-08-15,27.03499984741211,27.385000228881836,27.020000457763672,27.3700008392334,25.83379554748535,103472800,24.50880632400513,23.41260066986084,up,up,same
2016-08-16,27.407499313354492,27.5575008392334,27.302499771118164,27.344999313354492,25.81019401550293,135177600,24.627357769012452,23.465841789245605,up,up,same
2016-08-17,27.274999618530273,27.342500686645508,27.084999084472656,27.30500030517578,25.77243995666504,101424000,24.742965316772462,23.516450271606445,up,up,same
2016-08-18,27.3075008392334,27.399999618530273,27.2549991607666,27.270000457763672,25.739404678344727,87938800,24.863140487670897,23.566820526123045,up,up,same
2016-08-19,27.1924991607666,27.422500610351562,27.09000015258789,27.34000015258789,25.805471420288086,101472400,24.99565496444702,23.61517936706543,up,up,same
2016-08-22,27.21500015258789,27.274999618530273,26.962499618530273,27.127500534057617,25.604902267456055,103280800,25.1336311340332,23.663375778198244,up,up,same
2016-08-23,27.147499084472656,27.329999923706055,27.13249969482422,27.212499618530273,25.685131072998047,85030800,25.28348093032837,23.720170822143555,up,up,same
2016-08-24,27.142499923706055,27.1875,26.920000076293945,27.00749969482422,25.491634368896484,94700400,25.349961471557616,23.772532691955565,up,up,same
2016-08-25,26.84749984741211,26.969999313354492,26.670000076293945,26.892499923706055,25.383092880249023,100344800,25.394703674316407,23.824225730895996,up,up,same
2016-08-26,26.852500915527344,26.987499237060547,26.577499389648438,26.735000610351562,25.23443031311035,111065200,25.43353796005249,23.8710209274292,up,up,same
2016-08-29,26.655000686645508,26.860000610351562,26.572500228881836,26.704999923706055,25.206117630004883,99881200,25.449364566802977,23.927670555114744,up,up,same
2016-08-30,26.450000762939453,26.625,26.375,26.5,25.012622833251953,99455600,25.473939895629883,23.98152976989746,up,up,same
2016-08-31,26.415000915527344,26.642499923706055,26.40999984741211,26.524999618530273,25.03622055053711,118649600,25.484322452545165,24.032058944702147,up,up,same
2016-09-01,26.53499984741211,26.700000762939453,26.405000686645508,26.6825008392334,25.184879302978516,106806000,25.49446907043457,24.087251052856445,up,up,same
2016-09-02,26.924999237060547,27.0,26.704999923706055,26.9325008392334,25.420846939086914,107210000,25.497418785095213,24.144580879211425,up,up,same
2016-09-06,26.975000381469727,27.075000762939453,26.877500534057617,26.924999237060547,25.413766860961914,107521600,25.489513874053955,24.214442672729493,up,up,same
2016-09-07,26.957500457763672,27.190000534057617,26.767499923706055,27.09000015258789,25.569503784179688,169457200,25.484204387664796,24.293803062438965,up,up,same
2016-09-08,26.8125,26.8174991607666,26.309999465942383,26.3799991607666,24.89935874938965,212008000,25.454944229125978,24.352484855651856,up,up,same
2016-09-09,26.15999984741211,26.43000030517578,25.782499313354492,25.782499313354492,24.33539390563965,186228000,25.39831199645996,24.396085357666017,up,up,same
2016-09-12,25.662500381469727,26.43000030517578,25.63249969482422,26.360000610351562,24.880481719970703,181171200,25.365984439849854,24.444954795837404,up,up,same
2016-09-13,26.877500534057617,27.197500228881836,26.809999465942383,26.987499237060547,25.472759246826172,248704800,25.347932624816895,24.504308586120604,up,up,same
2016-09-14,27.1825008392334,28.25749969482422,27.149999618530273,27.9424991607666,26.37415885925293,443554800,25.376130867004395,24.585914878845216,up,up,same
2016-09-15,28.46500015258789,28.9325008392334,28.372499465942383,28.892499923706055,27.270835876464844,359934400,25.451050662994383,24.682919998168945,up,up,same
2016-09-16,28.780000686645508,29.032499313354492,28.510000228881836,28.729999542236328,27.11745834350586,319547600,25.519953346252443,24.774933052062988,up,up,same
2016-09-19,28.797500610351562,29.045000076293945,28.3125,28.395000457763672,26.801259994506836,188092000,25.56974277496338,24.857148628234864,up,up,same
2016-09-20,28.262500762939453,28.530000686645508,28.127500534057617,28.392499923706055,26.79890251159668,138057200,25.62944278717041,24.93790885925293,up,up,same
2016-09-21,28.462499618530273,28.497499465942383,28.110000610351562,28.387500762939453,26.794179916381836,144012800,25.6848952293396,25.01650924682617,up,up,same
2016-09-22,28.587499618530273,28.735000610351562,28.5,28.655000686645508,27.046667098999023,124296000,25.762646865844726,25.102741165161135,up,up,same
2016-09-23,28.604999542236328,28.697500228881836,27.887500762939453,28.177499771118164,26.595964431762695,209924800,25.82329044342041,25.170946578979493,up,up,same
2016-09-26,27.90999984741211,28.34749984741211,27.887500762939453,28.219999313354492,26.63608169555664,119477600,25.893373012542725,25.240001335144044,up,up,same
2016-09-27,28.25,28.295000076293945,28.084999084472656,28.272499084472656,26.68563461303711,98429600,25.967348861694337,25.305118446350097,up,up,same
2016-09-28,28.422500610351562,28.65999984741211,28.357500076293945,28.487499237060547,26.888566970825195,118564400,26.061146068573,25.37410648345947,up,up,same
2016-09-29,28.290000915527344,28.450000762939453,27.950000762939453,28.045000076293945,26.47090721130371,143548000,26.132880401611327,25.43431884765625,up,up,same
2016-09-30,28.114999771118164,28.342500686645508,27.950000762939453,28.262500762939453,26.676198959350586,145516400,26.207446384429932,25.501124801635743,up,up,same
2016-10-03,28.177499771118164,28.262500762939453,28.06999969482422,28.1299991607666,26.551132202148438,86807200,26.26396064758301,25.569043807983398,up,up,same
2016-10-04,28.264999389648438,28.577499389648438,28.157499313354492,28.25,26.66440200805664,118947200,26.326492404937746,25.64542427062988,up,up,same
2016-10-05,28.350000381469727,28.415000915527344,28.172500610351562,28.262500762939453,26.676198959350586,85812400,26.38182716369629,25.725185546875,up,up,same
2016-10-06,28.424999237060547,28.584999084472656,28.282499313354492,28.47249984741211,26.87441062927246,115117200,26.48057975769043,25.779433288574218,up,up,same
2016-10-07,28.577499389648438,28.639999389648438,28.377500534057617,28.514999389648438,26.914525985717773,97433600,26.609536361694335,25.82795883178711,up,up,same
2016-10-10,28.7549991607666,29.1875,28.68000030517578,29.012500762939453,27.38410186767578,144944000,26.73471736907959,25.886485977172853,up,up,same
2016-10-11,29.424999237060547,29.672500610351562,29.049999237060547,29.075000762939453,27.443092346191406,256164000,26.83323402404785,25.937556114196777,up,up,same
2016-10-12,29.337499618530273,29.4950008392334,29.1875,29.334999084472656,27.688499450683594,150347200,26.898951053619385,26.00090377807617,up,up,same
2016-10-13,29.197500228881836,29.360000610351562,28.93000030517578,29.2450008392334,27.603553771972656,140769600,26.915586948394775,26.056403465270996,up,up,same
2016-10-14,29.469999313354492,29.542499542236328,29.282499313354492,29.407499313354492,27.756927490234375,142608800,26.947560405731203,26.111903076171874,up,up,same
2016-10-17,29.332500457763672,29.459999084472656,29.19499969482422,29.387500762939453,27.73805046081543,94499600,26.99439992904663,26.159427032470703,up,up,same
